idx,date,id,fatalities
58,5/29/2021,Alasay,0
59,5/30/2021,Alasay,0
60,5/31/2021,Alasay,0
61,6/1/2021,Alasay,0
62,6/2/2021,Alasay,0
63,6/3/2021,Alasay,0
64,6/4/2021,Alasay,0
65,6/5/2021,Alasay,0
66,6/6/2021,Alasay,0
67,6/7/2021,Alasay,0
68,6/8/2021,Alasay,0
69,6/9/2021,Alasay,0
70,6/10/2021,Alasay,0
71,6/11/2021,Alasay,0
72,6/12/2021,Alasay,0
73,6/13/2021,Alasay,0
74,6/14/2021,Alasay,0
75,6/15/2021,Alasay,0
76,6/16/2021,Alasay,0
77,6/17/2021,Alasay,0
78,6/18/2021,Alasay,0
79,6/19/2021,Alasay,0
80,6/20/2021,Alasay,0
81,6/21/2021,Alasay,0
82,6/22/2021,Alasay,0
83,6/23/2021,Alasay,0
84,6/24/2021,Alasay,0
85,6/25/2021,Alasay,0
86,6/26/2021,Alasay,0
87,6/27/2021,Alasay,0
88,6/28/2021,Alasay,0
89,6/29/2021,Alasay,0
90,6/30/2021,Alasay,2
91,7/1/2021,Alasay,2
92,7/2/2021,Alasay,2
93,7/3/2021,Alasay,2
94,7/4/2021,Alasay,2
95,7/5/2021,Alasay,2
96,7/6/2021,Alasay,2
97,7/7/2021,Alasay,2
98,7/8/2021,Alasay,2
99,7/9/2021,Alasay,2
100,7/10/2021,Alasay,2
101,7/11/2021,Alasay,2
102,7/12/2021,Alasay,2
103,7/13/2021,Alasay,2
104,7/14/2021,Alasay,2
105,7/15/2021,Alasay,2
106,7/16/2021,Alasay,2
107,7/17/2021,Alasay,2
108,7/18/2021,Alasay,2
109,7/19/2021,Alasay,2
110,7/20/2021,Alasay,2
111,7/21/2021,Alasay,2
112,7/22/2021,Alasay,2
113,7/23/2021,Alasay,2
114,7/24/2021,Alasay,2
115,7/25/2021,Alasay,2
116,7/26/2021,Alasay,2
117,7/27/2021,Alasay,2
118,7/28/2021,Alasay,2
119,7/29/2021,Alasay,2
120,7/30/2021,Alasay,2
121,7/31/2021,Alasay,2
122,8/1/2021,Alasay,2
123,8/2/2021,Alasay,2
124,8/3/2021,Alasay,2
125,8/4/2021,Alasay,2
126,8/5/2021,Alasay,2
127,8/6/2021,Alasay,2
128,8/7/2021,Alasay,2
129,8/8/2021,Alasay,2
130,8/9/2021,Alasay,2
131,8/10/2021,Alasay,2
132,8/11/2021,Alasay,2
133,8/12/2021,Alasay,2
134,8/13/2021,Alasay,2
135,8/14/2021,Alasay,2
136,8/15/2021,Alasay,2
137,8/16/2021,Alasay,2
138,8/17/2021,Alasay,2
139,8/18/2021,Alasay,2
140,8/19/2021,Alasay,2
141,8/20/2021,Alasay,2
142,8/21/2021,Alasay,2
143,8/22/2021,Alasay,2
144,8/23/2021,Alasay,2
145,8/24/2021,Alasay,2
146,8/25/2021,Alasay,2
147,8/26/2021,Alasay,2
148,8/27/2021,Alasay,2
149,8/28/2021,Alasay,2
150,8/29/2021,Alasay,2
151,8/30/2021,Alasay,2
152,8/31/2021,Alasay,2
0,4/1/2021,Aliabad,0
1,4/2/2021,Aliabad,0
2,4/3/2021,Aliabad,0
3,4/4/2021,Aliabad,0
4,4/5/2021,Aliabad,0
5,4/6/2021,Aliabad,0
6,4/7/2021,Aliabad,0
7,4/8/2021,Aliabad,0
8,4/9/2021,Aliabad,0
9,4/10/2021,Aliabad,0
10,4/11/2021,Aliabad,0
11,4/12/2021,Aliabad,0
12,4/13/2021,Aliabad,0
13,4/14/2021,Aliabad,0
14,4/15/2021,Aliabad,0
15,4/16/2021,Aliabad,0
16,4/17/2021,Aliabad,0
17,4/18/2021,Aliabad,0
18,4/19/2021,Aliabad,0
19,4/20/2021,Aliabad,0
20,4/21/2021,Aliabad,0
21,4/22/2021,Aliabad,0
22,4/23/2021,Aliabad,0
23,4/24/2021,Aliabad,1
24,4/25/2021,Aliabad,1
25,4/26/2021,Aliabad,1
26,4/27/2021,Aliabad,1
27,4/28/2021,Aliabad,1
28,4/29/2021,Aliabad,1
29,4/30/2021,Aliabad,1
30,5/1/2021,Aliabad,1
31,5/2/2021,Aliabad,1
32,5/3/2021,Aliabad,1
33,5/4/2021,Aliabad,1
34,5/5/2021,Aliabad,1
35,5/6/2021,Aliabad,1
36,5/7/2021,Aliabad,1
37,5/8/2021,Aliabad,1
38,5/9/2021,Aliabad,1
39,5/10/2021,Aliabad,1
40,5/11/2021,Aliabad,1
41,5/12/2021,Aliabad,1
42,5/13/2021,Aliabad,1
43,5/14/2021,Aliabad,1
44,5/15/2021,Aliabad,1
45,5/16/2021,Aliabad,1
46,5/17/2021,Aliabad,1
47,5/18/2021,Aliabad,1
48,5/19/2021,Aliabad,1
49,5/20/2021,Aliabad,1
50,5/21/2021,Aliabad,1
51,5/22/2021,Aliabad,1
52,5/23/2021,Aliabad,1
53,5/24/2021,Aliabad,1
54,5/25/2021,Aliabad,1
55,5/26/2021,Aliabad,1
56,5/27/2021,Aliabad,1
57,5/28/2021,Aliabad,1
58,5/29/2021,Aliabad,1
59,5/30/2021,Aliabad,1
60,5/31/2021,Aliabad,1
61,6/1/2021,Aliabad,1
62,6/2/2021,Aliabad,1
63,6/3/2021,Aliabad,1
64,6/4/2021,Aliabad,1
65,6/5/2021,Aliabad,1
66,6/6/2021,Aliabad,1
67,6/7/2021,Aliabad,1
68,6/8/2021,Aliabad,2
69,6/9/2021,Aliabad,2
70,6/10/2021,Aliabad,2
71,6/11/2021,Aliabad,16
72,6/12/2021,Aliabad,24
73,6/13/2021,Aliabad,45
74,6/14/2021,Aliabad,45
75,6/15/2021,Aliabad,45
76,6/16/2021,Aliabad,45
77,6/17/2021,Aliabad,45
78,6/18/2021,Aliabad,45
79,6/19/2021,Aliabad,45
80,6/20/2021,Aliabad,45
81,6/21/2021,Aliabad,45
82,6/22/2021,Aliabad,45
83,6/23/2021,Aliabad,45
84,6/24/2021,Aliabad,45
85,6/25/2021,Aliabad,45
86,6/26/2021,Aliabad,45
87,6/27/2021,Aliabad,45
88,6/28/2021,Aliabad,45
89,6/29/2021,Aliabad,45
90,6/30/2021,Aliabad,45
91,7/1/2021,Aliabad,45
92,7/2/2021,Aliabad,45
93,7/3/2021,Aliabad,45
94,7/4/2021,Aliabad,45
95,7/5/2021,Aliabad,51
96,7/6/2021,Aliabad,51
97,7/7/2021,Aliabad,51
98,7/8/2021,Aliabad,51
99,7/9/2021,Aliabad,51
100,7/10/2021,Aliabad,51
101,7/11/2021,Aliabad,73
102,7/12/2021,Aliabad,73
103,7/13/2021,Aliabad,73
104,7/14/2021,Aliabad,73
105,7/15/2021,Aliabad,73
106,7/16/2021,Aliabad,73
107,7/17/2021,Aliabad,73
108,7/18/2021,Aliabad,73
109,7/19/2021,Aliabad,73
110,7/20/2021,Aliabad,73
111,7/21/2021,Aliabad,73
112,7/22/2021,Aliabad,73
113,7/23/2021,Aliabad,73
114,7/24/2021,Aliabad,73
115,7/25/2021,Aliabad,73
116,7/26/2021,Aliabad,73
117,7/27/2021,Aliabad,73
118,7/28/2021,Aliabad,73
119,7/29/2021,Aliabad,73
120,7/30/2021,Aliabad,73
121,7/31/2021,Aliabad,74
122,8/1/2021,Aliabad,74
123,8/2/2021,Aliabad,74
124,8/3/2021,Aliabad,74
125,8/4/2021,Aliabad,74
126,8/5/2021,Aliabad,74
127,8/6/2021,Aliabad,74
128,8/7/2021,Aliabad,74
129,8/8/2021,Aliabad,74
130,8/9/2021,Aliabad,74
131,8/10/2021,Aliabad,74
132,8/11/2021,Aliabad,74
133,8/12/2021,Aliabad,74
134,8/13/2021,Aliabad,74
135,8/14/2021,Aliabad,74
136,8/15/2021,Aliabad,74
137,8/16/2021,Aliabad,75
138,8/17/2021,Aliabad,75
139,8/18/2021,Aliabad,75
140,8/19/2021,Aliabad,75
141,8/20/2021,Aliabad,75
142,8/21/2021,Aliabad,75
143,8/22/2021,Aliabad,75
144,8/23/2021,Aliabad,75
145,8/24/2021,Aliabad,75
146,8/25/2021,Aliabad,75
147,8/26/2021,Aliabad,75
148,8/27/2021,Aliabad,75
149,8/28/2021,Aliabad,75
150,8/29/2021,Aliabad,75
151,8/30/2021,Aliabad,75
152,8/31/2021,Aliabad,75
0,4/1/2021,Alingar,0
1,4/2/2021,Alingar,0
2,4/3/2021,Alingar,0
3,4/4/2021,Alingar,0
4,4/5/2021,Alingar,0
5,4/6/2021,Alingar,0
6,4/7/2021,Alingar,0
7,4/8/2021,Alingar,0
8,4/9/2021,Alingar,0
9,4/10/2021,Alingar,0
10,4/11/2021,Alingar,0
11,4/12/2021,Alingar,0
12,4/13/2021,Alingar,0
13,4/14/2021,Alingar,0
14,4/15/2021,Alingar,0
15,4/16/2021,Alingar,0
16,4/17/2021,Alingar,0
17,4/18/2021,Alingar,0
18,4/19/2021,Alingar,0
19,4/20/2021,Alingar,0
20,4/21/2021,Alingar,0
21,4/22/2021,Alingar,0
22,4/23/2021,Alingar,0
23,4/24/2021,Alingar,0
24,4/25/2021,Alingar,0
25,4/26/2021,Alingar,0
26,4/27/2021,Alingar,0
27,4/28/2021,Alingar,0
28,4/29/2021,Alingar,0
29,4/30/2021,Alingar,0
30,5/1/2021,Alingar,0
31,5/2/2021,Alingar,0
32,5/3/2021,Alingar,0
33,5/4/2021,Alingar,0
34,5/5/2021,Alingar,0
35,5/6/2021,Alingar,0
36,5/7/2021,Alingar,0
37,5/8/2021,Alingar,0
38,5/9/2021,Alingar,0
39,5/10/2021,Alingar,0
40,5/11/2021,Alingar,0
41,5/12/2021,Alingar,0
42,5/13/2021,Alingar,0
43,5/14/2021,Alingar,0
44,5/15/2021,Alingar,0
45,5/16/2021,Alingar,0
46,5/17/2021,Alingar,0
47,5/18/2021,Alingar,0
48,5/19/2021,Alingar,0
49,5/20/2021,Alingar,0
50,5/21/2021,Alingar,0
51,5/22/2021,Alingar,0
52,5/23/2021,Alingar,17
53,5/24/2021,Alingar,27
54,5/25/2021,Alingar,37
55,5/26/2021,Alingar,44
56,5/27/2021,Alingar,44
57,5/28/2021,Alingar,56
58,5/29/2021,Alingar,56
59,5/30/2021,Alingar,56
60,5/31/2021,Alingar,56
61,6/1/2021,Alingar,56
62,6/2/2021,Alingar,56
63,6/3/2021,Alingar,56
64,6/4/2021,Alingar,56
65,6/5/2021,Alingar,56
66,6/6/2021,Alingar,56
67,6/7/2021,Alingar,56
68,6/8/2021,Alingar,56
69,6/9/2021,Alingar,56
70,6/10/2021,Alingar,60
71,6/11/2021,Alingar,60
72,6/12/2021,Alingar,64
73,6/13/2021,Alingar,64
74,6/14/2021,Alingar,64
75,6/15/2021,Alingar,64
76,6/16/2021,Alingar,64
77,6/17/2021,Alingar,64
78,6/18/2021,Alingar,68
79,6/19/2021,Alingar,68
80,6/20/2021,Alingar,68
81,6/21/2021,Alingar,68
82,6/22/2021,Alingar,68
83,6/23/2021,Alingar,68
84,6/24/2021,Alingar,68
85,6/25/2021,Alingar,68
86,6/26/2021,Alingar,68
87,6/27/2021,Alingar,68
88,6/28/2021,Alingar,77
89,6/29/2021,Alingar,77
90,6/30/2021,Alingar,98
91,7/1/2021,Alingar,98
92,7/2/2021,Alingar,98
93,7/3/2021,Alingar,98
94,7/4/2021,Alingar,98
95,7/5/2021,Alingar,98
96,7/6/2021,Alingar,98
97,7/7/2021,Alingar,98
98,7/8/2021,Alingar,98
99,7/9/2021,Alingar,98
100,7/10/2021,Alingar,98
101,7/11/2021,Alingar,98
102,7/12/2021,Alingar,116
103,7/13/2021,Alingar,116
104,7/14/2021,Alingar,121
105,7/15/2021,Alingar,121
106,7/16/2021,Alingar,121
107,7/17/2021,Alingar,121
108,7/18/2021,Alingar,121
109,7/19/2021,Alingar,121
110,7/20/2021,Alingar,121
111,7/21/2021,Alingar,121
112,7/22/2021,Alingar,121
113,7/23/2021,Alingar,121
114,7/24/2021,Alingar,121
115,7/25/2021,Alingar,121
116,7/26/2021,Alingar,121
117,7/27/2021,Alingar,125
118,7/28/2021,Alingar,125
119,7/29/2021,Alingar,125
120,7/30/2021,Alingar,125
121,7/31/2021,Alingar,125
122,8/1/2021,Alingar,125
123,8/2/2021,Alingar,125
124,8/3/2021,Alingar,125
125,8/4/2021,Alingar,128
126,8/5/2021,Alingar,130
127,8/6/2021,Alingar,130
128,8/7/2021,Alingar,130
129,8/8/2021,Alingar,130
130,8/9/2021,Alingar,130
131,8/10/2021,Alingar,130
132,8/11/2021,Alingar,130
133,8/12/2021,Alingar,130
134,8/13/2021,Alingar,130
135,8/14/2021,Alingar,130
136,8/15/2021,Alingar,130
137,8/16/2021,Alingar,130
138,8/17/2021,Alingar,130
139,8/18/2021,Alingar,130
140,8/19/2021,Alingar,130
141,8/20/2021,Alingar,130
142,8/21/2021,Alingar,130
143,8/22/2021,Alingar,130
144,8/23/2021,Alingar,130
145,8/24/2021,Alingar,130
146,8/25/2021,Alingar,130
147,8/26/2021,Alingar,130
148,8/27/2021,Alingar,130
149,8/28/2021,Alingar,130
150,8/29/2021,Alingar,130
151,8/30/2021,Alingar,130
152,8/31/2021,Alingar,130
0,4/1/2021,Alishing,0
1,4/2/2021,Alishing,12
2,4/3/2021,Alishing,12
3,4/4/2021,Alishing,12
4,4/5/2021,Alishing,12
5,4/6/2021,Alishing,12
6,4/7/2021,Alishing,12
7,4/8/2021,Alishing,12
8,4/9/2021,Alishing,12
9,4/10/2021,Alishing,12
10,4/11/2021,Alishing,12
11,4/12/2021,Alishing,12
12,4/13/2021,Alishing,12
13,4/14/2021,Alishing,12
14,4/15/2021,Alishing,12
15,4/16/2021,Alishing,12
16,4/17/2021,Alishing,12
17,4/18/2021,Alishing,15
18,4/19/2021,Alishing,15
19,4/20/2021,Alishing,15
20,4/21/2021,Alishing,15
21,4/22/2021,Alishing,19
22,4/23/2021,Alishing,19
23,4/24/2021,Alishing,19
24,4/25/2021,Alishing,19
25,4/26/2021,Alishing,19
26,4/27/2021,Alishing,19
27,4/28/2021,Alishing,19
28,4/29/2021,Alishing,22
29,4/30/2021,Alishing,22
30,5/1/2021,Alishing,32
31,5/2/2021,Alishing,32
32,5/3/2021,Alishing,32
33,5/4/2021,Alishing,32
34,5/5/2021,Alishing,40
35,5/6/2021,Alishing,40
36,5/7/2021,Alishing,52
37,5/8/2021,Alishing,52
38,5/9/2021,Alishing,52
39,5/10/2021,Alishing,52
40,5/11/2021,Alishing,52
41,5/12/2021,Alishing,52
42,5/13/2021,Alishing,52
43,5/14/2021,Alishing,52
44,5/15/2021,Alishing,52
45,5/16/2021,Alishing,52
46,5/17/2021,Alishing,54
47,5/18/2021,Alishing,61
48,5/19/2021,Alishing,73
49,5/20/2021,Alishing,73
50,5/21/2021,Alishing,90
51,5/22/2021,Alishing,92
52,5/23/2021,Alishing,108
53,5/24/2021,Alishing,117
54,5/25/2021,Alishing,127
55,5/26/2021,Alishing,134
56,5/27/2021,Alishing,134
57,5/28/2021,Alishing,134
58,5/29/2021,Alishing,143
59,5/30/2021,Alishing,143
60,5/31/2021,Alishing,143
61,6/1/2021,Alishing,143
62,6/2/2021,Alishing,143
63,6/3/2021,Alishing,143
64,6/4/2021,Alishing,143
65,6/5/2021,Alishing,156
66,6/6/2021,Alishing,156
67,6/7/2021,Alishing,156
68,6/8/2021,Alishing,168
69,6/9/2021,Alishing,168
70,6/10/2021,Alishing,168
71,6/11/2021,Alishing,168
72,6/12/2021,Alishing,176
73,6/13/2021,Alishing,176
74,6/14/2021,Alishing,176
75,6/15/2021,Alishing,176
76,6/16/2021,Alishing,176
77,6/17/2021,Alishing,176
78,6/18/2021,Alishing,176
79,6/19/2021,Alishing,176
80,6/20/2021,Alishing,176
81,6/21/2021,Alishing,176
82,6/22/2021,Alishing,176
83,6/23/2021,Alishing,176
84,6/24/2021,Alishing,176
85,6/25/2021,Alishing,176
86,6/26/2021,Alishing,176
87,6/27/2021,Alishing,183
88,6/28/2021,Alishing,183
89,6/29/2021,Alishing,183
90,6/30/2021,Alishing,205
91,7/1/2021,Alishing,211
92,7/2/2021,Alishing,211
93,7/3/2021,Alishing,220
94,7/4/2021,Alishing,250
95,7/5/2021,Alishing,305
96,7/6/2021,Alishing,334
97,7/7/2021,Alishing,346
98,7/8/2021,Alishing,346
99,7/9/2021,Alishing,346
100,7/10/2021,Alishing,346
101,7/11/2021,Alishing,346
102,7/12/2021,Alishing,346
103,7/13/2021,Alishing,346
104,7/14/2021,Alishing,346
105,7/15/2021,Alishing,346
106,7/16/2021,Alishing,346
107,7/17/2021,Alishing,346
108,7/18/2021,Alishing,346
109,7/19/2021,Alishing,346
110,7/20/2021,Alishing,346
111,7/21/2021,Alishing,346
112,7/22/2021,Alishing,346
113,7/23/2021,Alishing,384
114,7/24/2021,Alishing,384
115,7/25/2021,Alishing,384
116,7/26/2021,Alishing,384
117,7/27/2021,Alishing,384
118,7/28/2021,Alishing,384
119,7/29/2021,Alishing,384
120,7/30/2021,Alishing,384
121,7/31/2021,Alishing,384
122,8/1/2021,Alishing,384
123,8/2/2021,Alishing,384
124,8/3/2021,Alishing,384
125,8/4/2021,Alishing,384
126,8/5/2021,Alishing,384
127,8/6/2021,Alishing,384
128,8/7/2021,Alishing,387
129,8/8/2021,Alishing,387
130,8/9/2021,Alishing,387
131,8/10/2021,Alishing,394
132,8/11/2021,Alishing,394
133,8/12/2021,Alishing,394
134,8/13/2021,Alishing,394
135,8/14/2021,Alishing,394
136,8/15/2021,Alishing,394
137,8/16/2021,Alishing,394
138,8/17/2021,Alishing,394
139,8/18/2021,Alishing,394
140,8/19/2021,Alishing,394
141,8/20/2021,Alishing,394
142,8/21/2021,Alishing,394
143,8/22/2021,Alishing,394
144,8/23/2021,Alishing,394
145,8/24/2021,Alishing,394
146,8/25/2021,Alishing,394
147,8/26/2021,Alishing,394
148,8/27/2021,Alishing,394
149,8/28/2021,Alishing,394
150,8/29/2021,Alishing,394
151,8/30/2021,Alishing,394
152,8/31/2021,Alishing,394
0,4/1/2021,Almar,7
1,4/2/2021,Almar,7
2,4/3/2021,Almar,7
3,4/4/2021,Almar,7
4,4/5/2021,Almar,7
5,4/6/2021,Almar,7
6,4/7/2021,Almar,7
7,4/8/2021,Almar,7
8,4/9/2021,Almar,7
9,4/10/2021,Almar,7
10,4/11/2021,Almar,7
11,4/12/2021,Almar,7
12,4/13/2021,Almar,7
13,4/14/2021,Almar,7
14,4/15/2021,Almar,7
15,4/16/2021,Almar,7
16,4/17/2021,Almar,7
17,4/18/2021,Almar,7
18,4/19/2021,Almar,7
19,4/20/2021,Almar,7
20,4/21/2021,Almar,8
21,4/22/2021,Almar,8
22,4/23/2021,Almar,8
23,4/24/2021,Almar,8
24,4/25/2021,Almar,8
25,4/26/2021,Almar,8
26,4/27/2021,Almar,8
27,4/28/2021,Almar,8
28,4/29/2021,Almar,8
29,4/30/2021,Almar,8
30,5/1/2021,Almar,8
31,5/2/2021,Almar,8
32,5/3/2021,Almar,8
33,5/4/2021,Almar,8
34,5/5/2021,Almar,8
35,5/6/2021,Almar,8
36,5/7/2021,Almar,8
37,5/8/2021,Almar,8
38,5/9/2021,Almar,13
39,5/10/2021,Almar,13
40,5/11/2021,Almar,13
41,5/12/2021,Almar,13
42,5/13/2021,Almar,13
43,5/14/2021,Almar,13
44,5/15/2021,Almar,13
45,5/16/2021,Almar,13
46,5/17/2021,Almar,13
47,5/18/2021,Almar,13
48,5/19/2021,Almar,13
49,5/20/2021,Almar,13
50,5/21/2021,Almar,13
51,5/22/2021,Almar,19
52,5/23/2021,Almar,19
53,5/24/2021,Almar,19
54,5/25/2021,Almar,19
55,5/26/2021,Almar,19
56,5/27/2021,Almar,19
57,5/28/2021,Almar,19
58,5/29/2021,Almar,19
59,5/30/2021,Almar,19
60,5/31/2021,Almar,19
61,6/1/2021,Almar,19
62,6/2/2021,Almar,19
63,6/3/2021,Almar,19
64,6/4/2021,Almar,19
65,6/5/2021,Almar,19
66,6/6/2021,Almar,25
67,6/7/2021,Almar,25
68,6/8/2021,Almar,25
69,6/9/2021,Almar,25
70,6/10/2021,Almar,25
71,6/11/2021,Almar,25
72,6/12/2021,Almar,25
73,6/13/2021,Almar,25
74,6/14/2021,Almar,25
75,6/15/2021,Almar,25
76,6/16/2021,Almar,25
77,6/17/2021,Almar,25
78,6/18/2021,Almar,25
79,6/19/2021,Almar,25
80,6/20/2021,Almar,25
81,6/21/2021,Almar,25
82,6/22/2021,Almar,25
83,6/23/2021,Almar,25
84,6/24/2021,Almar,25
85,6/25/2021,Almar,25
86,6/26/2021,Almar,25
87,6/27/2021,Almar,25
88,6/28/2021,Almar,25
89,6/29/2021,Almar,25
90,6/30/2021,Almar,25
91,7/1/2021,Almar,25
92,7/2/2021,Almar,25
93,7/3/2021,Almar,25
94,7/4/2021,Almar,25
95,7/5/2021,Almar,25
96,7/6/2021,Almar,25
97,7/7/2021,Almar,25
98,7/8/2021,Almar,25
99,7/9/2021,Almar,25
100,7/10/2021,Almar,25
101,7/11/2021,Almar,25
102,7/12/2021,Almar,25
103,7/13/2021,Almar,25
104,7/14/2021,Almar,25
105,7/15/2021,Almar,25
106,7/16/2021,Almar,25
107,7/17/2021,Almar,25
108,7/18/2021,Almar,25
109,7/19/2021,Almar,25
110,7/20/2021,Almar,25
111,7/21/2021,Almar,25
112,7/22/2021,Almar,25
113,7/23/2021,Almar,25
114,7/24/2021,Almar,25
115,7/25/2021,Almar,25
116,7/26/2021,Almar,25
117,7/27/2021,Almar,25
118,7/28/2021,Almar,56
119,7/29/2021,Almar,56
120,7/30/2021,Almar,56
121,7/31/2021,Almar,56
122,8/1/2021,Almar,56
123,8/2/2021,Almar,56
124,8/3/2021,Almar,56
125,8/4/2021,Almar,56
126,8/5/2021,Almar,56
127,8/6/2021,Almar,56
128,8/7/2021,Almar,56
129,8/8/2021,Almar,56
130,8/9/2021,Almar,56
131,8/10/2021,Almar,56
132,8/11/2021,Almar,56
133,8/12/2021,Almar,56
134,8/13/2021,Almar,56
135,8/14/2021,Almar,56
136,8/15/2021,Almar,56
137,8/16/2021,Almar,56
138,8/17/2021,Almar,56
139,8/18/2021,Almar,56
140,8/19/2021,Almar,56
141,8/20/2021,Almar,56
142,8/21/2021,Almar,56
143,8/22/2021,Almar,56
144,8/23/2021,Almar,56
145,8/24/2021,Almar,56
146,8/25/2021,Almar,56
147,8/26/2021,Almar,56
148,8/27/2021,Almar,56
149,8/28/2021,Almar,56
150,8/29/2021,Almar,56
151,8/30/2021,Almar,56
152,8/31/2021,Almar,56
0,4/1/2021,Anar Dara,0
1,4/2/2021,Anar Dara,0
2,4/3/2021,Anar Dara,0
3,4/4/2021,Anar Dara,0
4,4/5/2021,Anar Dara,0
5,4/6/2021,Anar Dara,0
6,4/7/2021,Anar Dara,0
7,4/8/2021,Anar Dara,0
8,4/9/2021,Anar Dara,0
9,4/10/2021,Anar Dara,0
10,4/11/2021,Anar Dara,0
11,4/12/2021,Anar Dara,0
12,4/13/2021,Anar Dara,0
13,4/14/2021,Anar Dara,6
14,4/15/2021,Anar Dara,6
15,4/16/2021,Anar Dara,6
16,4/17/2021,Anar Dara,6
17,4/18/2021,Anar Dara,6
18,4/19/2021,Anar Dara,6
19,4/20/2021,Anar Dara,6
20,4/21/2021,Anar Dara,6
21,4/22/2021,Anar Dara,6
22,4/23/2021,Anar Dara,6
23,4/24/2021,Anar Dara,6
24,4/25/2021,Anar Dara,6
25,4/26/2021,Anar Dara,6
26,4/27/2021,Anar Dara,6
27,4/28/2021,Anar Dara,6
28,4/29/2021,Anar Dara,6
29,4/30/2021,Anar Dara,6
30,5/1/2021,Anar Dara,6
31,5/2/2021,Anar Dara,6
32,5/3/2021,Anar Dara,6
33,5/4/2021,Anar Dara,6
34,5/5/2021,Anar Dara,6
35,5/6/2021,Anar Dara,6
36,5/7/2021,Anar Dara,6
37,5/8/2021,Anar Dara,6
38,5/9/2021,Anar Dara,6
39,5/10/2021,Anar Dara,6
40,5/11/2021,Anar Dara,6
41,5/12/2021,Anar Dara,6
42,5/13/2021,Anar Dara,6
43,5/14/2021,Anar Dara,6
44,5/15/2021,Anar Dara,6
45,5/16/2021,Anar Dara,6
46,5/17/2021,Anar Dara,6
47,5/18/2021,Anar Dara,6
48,5/19/2021,Anar Dara,6
49,5/20/2021,Anar Dara,6
50,5/21/2021,Anar Dara,6
51,5/22/2021,Anar Dara,6
52,5/23/2021,Anar Dara,6
53,5/24/2021,Anar Dara,6
54,5/25/2021,Anar Dara,6
55,5/26/2021,Anar Dara,6
56,5/27/2021,Anar Dara,6
57,5/28/2021,Anar Dara,6
58,5/29/2021,Anar Dara,6
59,5/30/2021,Anar Dara,6
60,5/31/2021,Anar Dara,6
61,6/1/2021,Anar Dara,6
62,6/2/2021,Anar Dara,9
63,6/3/2021,Anar Dara,9
64,6/4/2021,Anar Dara,9
65,6/5/2021,Anar Dara,9
66,6/6/2021,Anar Dara,9
67,6/7/2021,Anar Dara,9
68,6/8/2021,Anar Dara,9
69,6/9/2021,Anar Dara,9
70,6/10/2021,Anar Dara,9
71,6/11/2021,Anar Dara,9
72,6/12/2021,Anar Dara,9
73,6/13/2021,Anar Dara,9
74,6/14/2021,Anar Dara,9
75,6/15/2021,Anar Dara,18
76,6/16/2021,Anar Dara,23
77,6/17/2021,Anar Dara,39
78,6/18/2021,Anar Dara,39
79,6/19/2021,Anar Dara,39
80,6/20/2021,Anar Dara,39
81,6/21/2021,Anar Dara,39
82,6/22/2021,Anar Dara,39
83,6/23/2021,Anar Dara,39
84,6/24/2021,Anar Dara,39
85,6/25/2021,Anar Dara,39
86,6/26/2021,Anar Dara,39
87,6/27/2021,Anar Dara,39
88,6/28/2021,Anar Dara,39
89,6/29/2021,Anar Dara,39
90,6/30/2021,Anar Dara,39
91,7/1/2021,Anar Dara,39
92,7/2/2021,Anar Dara,39
93,7/3/2021,Anar Dara,39
94,7/4/2021,Anar Dara,39
95,7/5/2021,Anar Dara,39
96,7/6/2021,Anar Dara,39
97,7/7/2021,Anar Dara,39
98,7/8/2021,Anar Dara,39
99,7/9/2021,Anar Dara,39
100,7/10/2021,Anar Dara,39
101,7/11/2021,Anar Dara,39
102,7/12/2021,Anar Dara,39
103,7/13/2021,Anar Dara,39
104,7/14/2021,Anar Dara,39
105,7/15/2021,Anar Dara,39
106,7/16/2021,Anar Dara,39
107,7/17/2021,Anar Dara,39
108,7/18/2021,Anar Dara,39
109,7/19/2021,Anar Dara,39
110,7/20/2021,Anar Dara,39
111,7/21/2021,Anar Dara,39
112,7/22/2021,Anar Dara,39
113,7/23/2021,Anar Dara,39
114,7/24/2021,Anar Dara,39
115,7/25/2021,Anar Dara,39
116,7/26/2021,Anar Dara,39
117,7/27/2021,Anar Dara,39
118,7/28/2021,Anar Dara,39
119,7/29/2021,Anar Dara,39
120,7/30/2021,Anar Dara,39
121,7/31/2021,Anar Dara,39
122,8/1/2021,Anar Dara,39
123,8/2/2021,Anar Dara,39
124,8/3/2021,Anar Dara,39
125,8/4/2021,Anar Dara,39
126,8/5/2021,Anar Dara,39
127,8/6/2021,Anar Dara,39
128,8/7/2021,Anar Dara,39
129,8/8/2021,Anar Dara,39
130,8/9/2021,Anar Dara,39
131,8/10/2021,Anar Dara,39
132,8/11/2021,Anar Dara,39
133,8/12/2021,Anar Dara,39
134,8/13/2021,Anar Dara,39
135,8/14/2021,Anar Dara,39
136,8/15/2021,Anar Dara,39
137,8/16/2021,Anar Dara,39
138,8/17/2021,Anar Dara,39
139,8/18/2021,Anar Dara,39
140,8/19/2021,Anar Dara,39
141,8/20/2021,Anar Dara,39
142,8/21/2021,Anar Dara,39
143,8/22/2021,Anar Dara,39
144,8/23/2021,Anar Dara,39
145,8/24/2021,Anar Dara,39
146,8/25/2021,Anar Dara,39
147,8/26/2021,Anar Dara,39
