id,date,taliban_control,idx
Baghlan,8/11/2021,1,32
Baghlan,8/12/2021,1,33
Baghlan,8/13/2021,1,34
Baghlan,8/14/2021,1,35
Baghlan,8/16/2021,1,36
Baghlani Jadid,5/11/2021,0,0
Baghlani Jadid,5/12/2021,0,1
Baghlani Jadid,6/7/2021,0,2
Baghlani Jadid,6/8/2021,0,3
Baghlani Jadid,6/12/2021,0,4
Baghlani Jadid,6/13/2021,0,5
Baghlani Jadid,6/14/2021,0,6
Baghlani Jadid,6/15/2021,0,7
Baghlani Jadid,6/20/2021,0,8
Baghlani Jadid,6/21/2021,0,9
Baghlani Jadid,6/23/2021,0,10
Baghlani Jadid,6/24/2021,0,11
Baghlani Jadid,6/25/2021,0,12
Baghlani Jadid,6/27/2021,0,13
Baghlani Jadid,6/29/2021,0,14
Baghlani Jadid,6/30/2021,0,15
Baghlani Jadid,7/3/2021,0,16
Baghlani Jadid,7/4/2021,0,17
Baghlani Jadid,7/5/2021,0,18
Baghlani Jadid,7/6/2021,0,19
Baghlani Jadid,7/10/2021,0,20
Baghlani Jadid,7/11/2021,0,21
Baghlani Jadid,7/12/2021,0,22
Baghlani Jadid,7/13/2021,0,23
Baghlani Jadid,7/14/2021,0,24
Baghlani Jadid,7/18/2021,0,25
Baghlani Jadid,7/22/2021,0,26
Baghlani Jadid,7/25/2021,0,27
Baghlani Jadid,8/6/2021,0,28
Baghlani Jadid,8/7/2021,0,29
Baghlani Jadid,8/8/2021,0,30
Baghlani Jadid,8/10/2021,0,31
Baghlani Jadid,8/11/2021,0,32
Baghlani Jadid,8/12/2021,0,33
Baghlani Jadid,8/13/2021,0,34
Baghlani Jadid,8/14/2021,0,35
Baghlani Jadid,8/16/2021,0,36
Baghran,5/11/2021,0,0
Baghran,5/12/2021,0,1
Baghran,6/7/2021,0,2
Baghran,6/8/2021,0,3
Baghran,6/12/2021,0,4
Baghran,6/13/2021,0,5
Baghran,6/14/2021,0,6
Baghran,6/15/2021,0,7
Baghran,6/20/2021,0,8
Baghran,6/21/2021,0,9
Baghran,6/23/2021,0,10
Baghran,6/24/2021,0,11
Baghran,6/25/2021,0,12
Baghran,6/27/2021,0,13
Baghran,6/29/2021,0,14
Baghran,6/30/2021,0,15
Baghran,7/3/2021,0,16
Baghran,7/4/2021,0,17
Baghran,7/5/2021,0,18
Baghran,7/6/2021,0,19
Baghran,7/10/2021,0,20
Baghran,7/11/2021,0,21
Baghran,7/12/2021,0,22
Baghran,7/13/2021,0,23
Baghran,7/14/2021,0,24
Baghran,7/18/2021,0,25
Baghran,7/22/2021,0,26
Baghran,7/25/2021,0,27
Baghran,8/6/2021,0,28
Baghran,8/7/2021,0,29
Baghran,8/8/2021,0,30
Baghran,8/10/2021,0,31
Baghran,8/11/2021,0,32
Baghran,8/12/2021,0,33
Baghran,8/13/2021,0,34
Baghran,8/14/2021,0,35
Baghran,8/16/2021,0,36
Bagram,5/11/2021,0,0
Bagram,5/12/2021,0,1
Bagram,6/7/2021,0,2
Bagram,6/8/2021,0,3
Bagram,6/12/2021,0,4
Bagram,6/13/2021,0,5
Bagram,6/14/2021,0,6
Bagram,6/15/2021,0,7
Bagram,6/20/2021,0,8
Bagram,6/21/2021,0,9
Bagram,6/23/2021,0,10
Bagram,6/24/2021,0,11
Bagram,6/25/2021,0,12
Bagram,6/27/2021,0,13
Bagram,6/29/2021,0,14
Bagram,6/30/2021,0,15
Bagram,7/3/2021,0,16
Bagram,7/4/2021,0,17
Bagram,7/5/2021,0,18
Bagram,7/6/2021,0,19
Bagram,7/10/2021,0,20
Bagram,7/11/2021,0,21
Bagram,7/12/2021,0,22
Bagram,7/13/2021,0,23
Bagram,7/14/2021,0,24
Bagram,7/18/2021,0,25
Bagram,7/22/2021,0,26
Bagram,7/25/2021,0,27
Bagram,8/6/2021,0,28
Bagram,8/7/2021,0,29
Bagram,8/8/2021,0,30
Bagram,8/10/2021,0,31
Bagram,8/11/2021,0,32
Bagram,8/12/2021,0,33
Bagram,8/13/2021,0,34
Bagram,8/14/2021,1,35
Bagram,8/16/2021,1,36
Bagrami,5/11/2021,0,0
Bagrami,5/12/2021,0,1
Bagrami,6/7/2021,0,2
Bagrami,6/8/2021,0,3
Bagrami,6/12/2021,0,4
Bagrami,6/13/2021,0,5
Bagrami,6/14/2021,0,6
Bagrami,6/15/2021,0,7
Bagrami,6/20/2021,0,8
Bagrami,6/21/2021,0,9
Bagrami,6/23/2021,0,10
Bagrami,6/24/2021,0,11
Bagrami,6/25/2021,0,12
Bagrami,6/27/2021,0,13
Bagrami,6/29/2021,0,14
Bagrami,6/30/2021,0,15
Bagrami,7/3/2021,0,16
Bagrami,7/4/2021,0,17
Bagrami,7/5/2021,0,18
Bagrami,7/6/2021,0,19
Bagrami,7/10/2021,0,20
Bagrami,7/11/2021,0,21
Bagrami,7/12/2021,0,22
Bagrami,7/13/2021,0,23
Bagrami,7/14/2021,0,24
Bagrami,7/18/2021,0,25
Bagrami,7/22/2021,0,26
Bagrami,7/25/2021,0,27
Bagrami,8/6/2021,0,28
Bagrami,8/7/2021,0,29
Bagrami,8/8/2021,0,30
Bagrami,8/10/2021,0,31
Bagrami,8/11/2021,0,32
Bagrami,8/12/2021,0,33
Bagrami,8/13/2021,0,34
Bagrami,8/14/2021,1,35
Bagrami,8/16/2021,1,36
Baharak,5/11/2021,0,0
Baharak,5/12/2021,0,1
Baharak,6/7/2021,0,2
Baharak,6/8/2021,0,3
Baharak,6/12/2021,0,4
Baharak,6/13/2021,0,5
Baharak,6/14/2021,0,6
Baharak,6/15/2021,0,7
Baharak,6/20/2021,0,8
Baharak,6/21/2021,0,9
Baharak,6/23/2021,0,10
Baharak,6/24/2021,0,11
Baharak,6/25/2021,0,12
Baharak,6/27/2021,0,13
Baharak,6/29/2021,0,14
Baharak,6/30/2021,0,15
Baharak,7/3/2021,0,16
Baharak,7/4/2021,1,17
Baharak,7/5/2021,1,18
Baharak,7/6/2021,1,19
Baharak,7/10/2021,1,20
Baharak,7/11/2021,1,21
Baharak,7/12/2021,1,22
Baharak,7/13/2021,1,23
Baharak,7/14/2021,1,24
Baharak,7/18/2021,1,25
Baharak,7/22/2021,1,26
Baharak,7/25/2021,1,27
Baharak,8/6/2021,1,28
Baharak,8/7/2021,1,29
Baharak,8/8/2021,1,30
Baharak,8/10/2021,1,31
Baharak,8/11/2021,1,32
Baharak,8/12/2021,1,33
Baharak,8/13/2021,1,34
Baharak,8/14/2021,1,35
Baharak,8/16/2021,1,36
Bahrami Shahid (Jaghatu),5/11/2021,0,0
Bahrami Shahid (Jaghatu),5/12/2021,0,1
Bahrami Shahid (Jaghatu),6/7/2021,0,2
Bahrami Shahid (Jaghatu),6/8/2021,0,3
Bahrami Shahid (Jaghatu),6/12/2021,0,4
Bahrami Shahid (Jaghatu),6/13/2021,0,5
Bahrami Shahid (Jaghatu),6/14/2021,0,6
Bahrami Shahid (Jaghatu),6/15/2021,0,7
Bahrami Shahid (Jaghatu),6/20/2021,0,8
Bahrami Shahid (Jaghatu),6/21/2021,0,9
Bahrami Shahid (Jaghatu),6/23/2021,0,10
Bahrami Shahid (Jaghatu),6/24/2021,0,11
Bahrami Shahid (Jaghatu),6/25/2021,0,12
Bahrami Shahid (Jaghatu),6/27/2021,0,13
Bahrami Shahid (Jaghatu),6/29/2021,0,14
Bahrami Shahid (Jaghatu),6/30/2021,0,15
Bahrami Shahid (Jaghatu),7/3/2021,0,16
Bahrami Shahid (Jaghatu),7/4/2021,0,17
Bahrami Shahid (Jaghatu),7/5/2021,0,18
Bahrami Shahid (Jaghatu),7/6/2021,0,19
Bahrami Shahid (Jaghatu),7/10/2021,0,20
Bahrami Shahid (Jaghatu),7/11/2021,0,21
Bahrami Shahid (Jaghatu),7/12/2021,0,22
Bahrami Shahid (Jaghatu),7/13/2021,0,23
Bahrami Shahid (Jaghatu),7/14/2021,0,24
Bahrami Shahid (Jaghatu),7/18/2021,0,25
Bahrami Shahid (Jaghatu),7/22/2021,0,26
Bahrami Shahid (Jaghatu),7/25/2021,0,27
Bahrami Shahid (Jaghatu),8/6/2021,0,28
Bahrami Shahid (Jaghatu),8/7/2021,0,29
Bahrami Shahid (Jaghatu),8/8/2021,0,30
Bahrami Shahid (Jaghatu),8/10/2021,0,31
Bahrami Shahid (Jaghatu),8/11/2021,0,32
Bahrami Shahid (Jaghatu),8/12/2021,0,33
Bahrami Shahid (Jaghatu),8/13/2021,0,34
Bahrami Shahid (Jaghatu),8/14/2021,0,35
Bahrami Shahid (Jaghatu),8/16/2021,0,36
Bak,5/11/2021,0,0
Bak,5/12/2021,0,1
Bak,6/7/2021,0,2
Bak,6/8/2021,0,3
Bak,6/12/2021,0,4
Bak,6/13/2021,0,5
Bak,6/14/2021,0,6
Bak,6/15/2021,0,7
Bak,6/20/2021,0,8
Bak,6/21/2021,0,9
Bak,6/23/2021,0,10
Bak,6/24/2021,0,11
Bak,6/25/2021,0,12
Bak,6/27/2021,0,13
Bak,6/29/2021,0,14
Bak,6/30/2021,0,15
Bak,7/3/2021,0,16
Bak,7/4/2021,0,17
Bak,7/5/2021,0,18
Bak,7/6/2021,0,19
Bak,7/10/2021,0,20
Bak,7/11/2021,0,21
Bak,7/12/2021,0,22
Bak,7/13/2021,0,23
Bak,7/14/2021,0,24
Bak,7/18/2021,0,25
Bak,7/22/2021,0,26
Bak,7/25/2021,0,27
Bak,8/6/2021,0,28
Bak,8/7/2021,0,29
Bak,8/8/2021,0,30
Bak,8/10/2021,0,31
Bak,8/11/2021,0,32
Bak,8/12/2021,0,33
Bak,8/13/2021,0,34
Bak,8/14/2021,0,35
Bak,8/16/2021,0,36
Bakwa,5/11/2021,0,0
Bakwa,5/12/2021,0,1
Bakwa,6/7/2021,0,2
Bakwa,6/8/2021,0,3
Bakwa,6/12/2021,0,4
Bakwa,6/13/2021,0,5
Bakwa,6/14/2021,0,6
Bakwa,6/15/2021,0,7
Bakwa,6/20/2021,0,8
Bakwa,6/21/2021,0,9
Bakwa,6/23/2021,0,10
Bakwa,6/24/2021,0,11
Bakwa,6/25/2021,0,12
Bakwa,6/27/2021,0,13
Bakwa,6/29/2021,0,14
Bakwa,6/30/2021,0,15
Bakwa,7/3/2021,0,16
Bakwa,7/4/2021,0,17
Bakwa,7/5/2021,0,18
Bakwa,7/6/2021,0,19
Bakwa,7/10/2021,0,20
Bakwa,7/11/2021,0,21
Bakwa,7/12/2021,0,22
Bakwa,7/13/2021,0,23
Bakwa,7/14/2021,0,24
Bakwa,7/18/2021,0,25
Bakwa,7/22/2021,0,26
Bakwa,7/25/2021,0,27
Bakwa,8/6/2021,0,28
Bakwa,8/7/2021,0,29
Bakwa,8/8/2021,0,30
Bakwa,8/10/2021,0,31
Bakwa,8/11/2021,0,32
Bakwa,8/12/2021,0,33
Bakwa,8/13/2021,0,34
Bakwa,8/14/2021,0,35
Bakwa,8/16/2021,0,36
Bala Buluk,5/11/2021,0,0
Bala Buluk,5/12/2021,0,1
Bala Buluk,6/7/2021,0,2
Bala Buluk,6/8/2021,0,3
Bala Buluk,6/12/2021,0,4
Bala Buluk,6/13/2021,0,5
Bala Buluk,6/14/2021,0,6
Bala Buluk,6/15/2021,0,7
Bala Buluk,6/20/2021,0,8
Bala Buluk,6/21/2021,0,9
Bala Buluk,6/23/2021,0,10
Bala Buluk,6/24/2021,0,11
Bala Buluk,6/25/2021,0,12
Bala Buluk,6/27/2021,0,13
Bala Buluk,6/29/2021,0,14
Bala Buluk,6/30/2021,0,15
Bala Buluk,7/3/2021,0,16
Bala Buluk,7/4/2021,0,17
Bala Buluk,7/5/2021,0,18
Bala Buluk,7/6/2021,0,19
Bala Buluk,7/10/2021,0,20
Bala Buluk,7/11/2021,0,21
Bala Buluk,7/12/2021,0,22
Bala Buluk,7/13/2021,0,23
Bala Buluk,7/14/2021,0,24
Bala Buluk,7/18/2021,0,25
Bala Buluk,7/22/2021,0,26
Bala Buluk,7/25/2021,0,27
Bala Buluk,8/6/2021,0,28
Bala Buluk,8/7/2021,0,29
Bala Buluk,8/8/2021,0,30
Bala Buluk,8/10/2021,0,31
Bala Buluk,8/11/2021,0,32
Bala Buluk,8/12/2021,0,33
Bala Buluk,8/13/2021,0,34
Bala Buluk,8/14/2021,0,35
Bala Buluk,8/16/2021,0,36
Balkh,5/11/2021,0,0
Balkh,5/12/2021,0,1
Balkh,6/7/2021,0,2
Balkh,6/8/2021,0,3
Balkh,6/12/2021,0,4
Balkh,6/13/2021,0,5
Balkh,6/14/2021,0,6
Balkh,6/15/2021,0,7
Balkh,6/20/2021,0,8
Balkh,6/21/2021,0,9
Balkh,6/23/2021,0,10
Balkh,6/24/2021,0,11
Balkh,6/25/2021,0,12
Balkh,6/27/2021,0,13
Balkh,6/29/2021,0,14
Balkh,6/30/2021,0,15
Balkh,7/3/2021,0,16
Balkh,7/4/2021,0,17
Balkh,7/5/2021,0,18
Balkh,7/6/2021,0,19
Balkh,7/10/2021,0,20
Balkh,7/11/2021,0,21
Balkh,7/12/2021,0,22
Balkh,7/13/2021,0,23
Balkh,7/14/2021,0,24
Balkh,7/18/2021,0,25
Balkh,7/22/2021,0,26
Balkh,7/25/2021,0,27
Balkh,8/6/2021,0,28
Balkh,8/7/2021,0,29
Balkh,8/8/2021,0,30
Balkh,8/10/2021,0,31
Balkh,8/11/2021,0,32
Balkh,8/12/2021,0,33
Balkh,8/13/2021,0,34
Balkh,8/14/2021,0,35
Balkh,8/16/2021,0,36
Balkhab,5/11/2021,0,0
Balkhab,5/12/2021,0,1
Balkhab,6/7/2021,0,2
Balkhab,6/8/2021,0,3
Balkhab,6/12/2021,0,4
Balkhab,6/13/2021,0,5
Balkhab,6/14/2021,0,6
Balkhab,6/15/2021,0,7
Balkhab,6/20/2021,0,8
Balkhab,6/21/2021,0,9
Balkhab,6/23/2021,0,10
Balkhab,6/24/2021,0,11
Balkhab,6/25/2021,0,12
Balkhab,6/27/2021,0,13
Balkhab,6/29/2021,0,14
Balkhab,6/30/2021,0,15
Balkhab,7/3/2021,0,16
Balkhab,7/4/2021,0,17
Balkhab,7/5/2021,0,18
Balkhab,7/6/2021,0,19
Balkhab,7/10/2021,0,20
Balkhab,7/11/2021,0,21
Balkhab,7/12/2021,0,22
Balkhab,7/13/2021,0,23
Balkhab,7/14/2021,0,24
Balkhab,7/18/2021,0,25
Balkhab,7/22/2021,0,26
Balkhab,7/25/2021,0,27
Balkhab,8/6/2021,0,28
Balkhab,8/7/2021,0,29
Balkhab,8/8/2021,0,30
Balkhab,8/10/2021,0,31
Balkhab,8/11/2021,0,32
Balkhab,8/12/2021,0,33
Balkhab,8/13/2021,0,34
Balkhab,8/14/2021,0,35
Balkhab,8/16/2021,0,36
Bamyan,5/11/2021,0,0
Bamyan,5/12/2021,0,1
Bamyan,6/7/2021,0,2
Bamyan,6/8/2021,0,3
Bamyan,6/12/2021,0,4
Bamyan,6/13/2021,0,5
Bamyan,6/14/2021,0,6
Bamyan,6/15/2021,0,7
Bamyan,6/20/2021,0,8
Bamyan,6/21/2021,0,9
Bamyan,6/23/2021,0,10
Bamyan,6/24/2021,0,11
Bamyan,6/25/2021,0,12
Bamyan,6/27/2021,0,13
Bamyan,6/29/2021,0,14
Bamyan,6/30/2021,0,15
Bamyan,7/3/2021,0,16
Bamyan,7/4/2021,0,17
Bamyan,7/5/2021,0,18
Bamyan,7/6/2021,0,19
Bamyan,7/10/2021,0,20
Bamyan,7/11/2021,0,21
Bamyan,7/12/2021,0,22
Bamyan,7/13/2021,1,23
Bamyan,7/14/2021,1,24
Bamyan,7/18/2021,1,25
Bamyan,7/22/2021,1,26
Bamyan,7/25/2021,1,27
Bamyan,8/6/2021,1,28
Bamyan,8/7/2021,1,29
Bamyan,8/8/2021,1,30
Bamyan,8/10/2021,1,31
Bamyan,8/11/2021,1,32
Bamyan,8/12/2021,1,33
Bamyan,8/13/2021,1,34
Bamyan,8/14/2021,1,35
Bamyan,8/16/2021,1,36
Bangi,5/11/2021,0,0
Bangi,5/12/2021,0,1
Bangi,6/7/2021,0,2
Bangi,6/8/2021,0,3
Bangi,6/12/2021,0,4
Bangi,6/13/2021,0,5
Bangi,6/14/2021,0,6
Bangi,6/15/2021,0,7
Bangi,6/20/2021,0,8
Bangi,6/21/2021,0,9
Bangi,6/23/2021,0,10
Bangi,6/24/2021,0,11
Bangi,6/25/2021,0,12
Bangi,6/27/2021,0,13
Bangi,6/29/2021,0,14
Bangi,6/30/2021,0,15
Bangi,7/3/2021,0,16
Bangi,7/4/2021,0,17
Bangi,7/5/2021,0,18
Bangi,7/6/2021,0,19
Bangi,7/10/2021,0,20
Bangi,7/11/2021,0,21
Bangi,7/12/2021,0,22
Bangi,7/13/2021,0,23
Bangi,7/14/2021,0,24
Bangi,7/18/2021,0,25
Bangi,7/22/2021,0,26
Bangi,7/25/2021,0,27
Bangi,8/6/2021,0,28
Bangi,8/7/2021,0,29
Bangi,8/8/2021,0,30
Bangi,8/10/2021,0,31
Bangi,8/11/2021,0,32
Bangi,8/12/2021,0,33
Bangi,8/13/2021,0,34
Bangi,8/14/2021,0,35
Bangi,8/16/2021,0,36
Bar Kunar,5/11/2021,0,0
Bar Kunar,5/12/2021,0,1
Bar Kunar,6/7/2021,0,2
Bar Kunar,6/8/2021,0,3
Bar Kunar,6/12/2021,0,4
Bar Kunar,6/13/2021,0,5
Bar Kunar,6/14/2021,0,6
Bar Kunar,6/15/2021,0,7
Bar Kunar,6/20/2021,0,8
Bar Kunar,6/21/2021,0,9
Bar Kunar,6/23/2021,0,10
Bar Kunar,6/24/2021,0,11
Bar Kunar,6/25/2021,0,12
Bar Kunar,6/27/2021,0,13
Bar Kunar,6/29/2021,0,14
Bar Kunar,6/30/2021,0,15
Bar Kunar,7/3/2021,0,16
Bar Kunar,7/4/2021,0,17
Bar Kunar,7/5/2021,0,18
Bar Kunar,7/6/2021,0,19
Bar Kunar,7/10/2021,0,20
Bar Kunar,7/11/2021,0,21
Bar Kunar,7/12/2021,0,22
Bar Kunar,7/13/2021,0,23
Bar Kunar,7/14/2021,0,24
Bar Kunar,7/18/2021,0,25
Bar Kunar,7/22/2021,0,26
Bar Kunar,7/25/2021,0,27
Bar Kunar,8/6/2021,0,28
Bar Kunar,8/7/2021,0,29
Bar Kunar,8/8/2021,0,30
Bar Kunar,8/10/2021,0,31
Bar Kunar,8/11/2021,0,32
Bar Kunar,8/12/2021,0,33
Bar Kunar,8/13/2021,0,34
Bar Kunar,8/14/2021,0,35
Bar Kunar,8/16/2021,0,36
Baraki Barak,5/11/2021,0,0
Baraki Barak,5/12/2021,0,1
Baraki Barak,6/7/2021,0,2
Baraki Barak,6/8/2021,0,3
Baraki Barak,6/12/2021,0,4
Baraki Barak,6/13/2021,0,5
Baraki Barak,6/14/2021,0,6
Baraki Barak,6/15/2021,0,7
Baraki Barak,6/20/2021,0,8
Baraki Barak,6/21/2021,0,9
Baraki Barak,6/23/2021,0,10
Baraki Barak,6/24/2021,0,11
Baraki Barak,6/25/2021,0,12
Baraki Barak,6/27/2021,0,13
Baraki Barak,6/29/2021,1,14
Baraki Barak,6/30/2021,1,15
Baraki Barak,7/3/2021,1,16
Baraki Barak,7/4/2021,1,17
Baraki Barak,7/5/2021,1,18
Baraki Barak,7/6/2021,1,19
Baraki Barak,7/10/2021,1,20
Baraki Barak,7/11/2021,1,21
Baraki Barak,7/12/2021,1,22
Baraki Barak,7/13/2021,1,23
Baraki Barak,7/14/2021,1,24
Baraki Barak,7/18/2021,1,25
Baraki Barak,7/22/2021,1,26
Baraki Barak,7/25/2021,1,27
Baraki Barak,8/6/2021,1,28
Baraki Barak,8/7/2021,1,29
Baraki Barak,8/8/2021,1,30
Baraki Barak,8/10/2021,1,31
Baraki Barak,8/11/2021,1,32
Baraki Barak,8/12/2021,1,33
Baraki Barak,8/13/2021,1,34
Baraki Barak,8/14/2021,1,35
Baraki Barak,8/16/2021,1,36
Bargi Matal,5/11/2021,0,0
Bargi Matal,5/12/2021,0,1
Bargi Matal,6/7/2021,0,2
Bargi Matal,6/8/2021,0,3
Bargi Matal,6/12/2021,0,4
Bargi Matal,6/13/2021,0,5
Bargi Matal,6/14/2021,0,6
Bargi Matal,6/15/2021,0,7
Bargi Matal,6/20/2021,0,8
Bargi Matal,6/21/2021,0,9
Bargi Matal,6/23/2021,0,10
Bargi Matal,6/24/2021,0,11
Bargi Matal,6/25/2021,0,12
Bargi Matal,6/27/2021,0,13
Bargi Matal,6/29/2021,0,14
Bargi Matal,6/30/2021,0,15
Bargi Matal,7/3/2021,0,16
Bargi Matal,7/4/2021,0,17
Bargi Matal,7/5/2021,0,18
Bargi Matal,7/6/2021,0,19
Bargi Matal,7/10/2021,0,20
Bargi Matal,7/11/2021,0,21
Bargi Matal,7/12/2021,0,22
Bargi Matal,7/13/2021,0,23
Bargi Matal,7/14/2021,0,24
Bargi Matal,7/18/2021,0,25
Bargi Matal,7/22/2021,0,26
Bargi Matal,7/25/2021,0,27
Bargi Matal,8/6/2021,0,28
Bargi Matal,8/7/2021,0,29
Bargi Matal,8/8/2021,0,30
Bargi Matal,8/10/2021,0,31
Bargi Matal,8/11/2021,0,32
Bargi Matal,8/12/2021,0,33
Bargi Matal,8/13/2021,0,34
Bargi Matal,8/14/2021,0,35
Bargi Matal,8/16/2021,0,36
Barmal,5/11/2021,0,0
Barmal,5/12/2021,0,1
Barmal,6/7/2021,0,2
Barmal,6/8/2021,0,3
Barmal,6/12/2021,0,4
Barmal,6/13/2021,0,5
Barmal,6/14/2021,0,6
Barmal,6/15/2021,0,7
Barmal,6/20/2021,0,8
Barmal,6/21/2021,0,9
Barmal,6/23/2021,0,10
Barmal,6/24/2021,0,11
Barmal,6/25/2021,0,12
Barmal,6/27/2021,0,13
Barmal,6/29/2021,0,14
Barmal,6/30/2021,0,15
Barmal,7/3/2021,0,16
Barmal,7/4/2021,0,17
Barmal,7/5/2021,0,18
Barmal,7/6/2021,0,19
Barmal,7/10/2021,0,20
Barmal,7/11/2021,0,21
Barmal,7/12/2021,0,22
Barmal,7/13/2021,0,23
Barmal,7/14/2021,0,24
Barmal,7/18/2021,0,25
Barmal,7/22/2021,0,26
Barmal,7/25/2021,0,27
Barmal,8/6/2021,0,28
Barmal,8/7/2021,0,29
Barmal,8/8/2021,0,30
Barmal,8/10/2021,0,31
Barmal,8/11/2021,0,32
Barmal,8/12/2021,0,33
Barmal,8/13/2021,0,34
Barmal,8/14/2021,0,35
Barmal,8/16/2021,0,36
Bati Kot,5/11/2021,0,0
Bati Kot,5/12/2021,0,1
Bati Kot,6/7/2021,0,2
Bati Kot,6/8/2021,0,3
Bati Kot,6/12/2021,0,4
Bati Kot,6/13/2021,0,5
Bati Kot,6/14/2021,0,6
Bati Kot,6/15/2021,0,7
Bati Kot,6/20/2021,0,8
Bati Kot,6/21/2021,0,9
Bati Kot,6/23/2021,0,10
Bati Kot,6/24/2021,0,11
Bati Kot,6/25/2021,0,12
Bati Kot,6/27/2021,0,13
Bati Kot,6/29/2021,0,14
Bati Kot,6/30/2021,0,15
Bati Kot,7/3/2021,0,16
Bati Kot,7/4/2021,0,17
Bati Kot,7/5/2021,0,18
Bati Kot,7/6/2021,0,19
Bati Kot,7/10/2021,0,20
Bati Kot,7/11/2021,0,21
Bati Kot,7/12/2021,0,22
Bati Kot,7/13/2021,0,23
Bati Kot,7/14/2021,0,24
Bati Kot,7/18/2021,0,25
Bati Kot,7/22/2021,0,26
Bati Kot,7/25/2021,0,27
Bati Kot,8/6/2021,0,28
Bati Kot,8/7/2021,0,29
Bati Kot,8/8/2021,0,30
Bati Kot,8/10/2021,0,31
Bati Kot,8/11/2021,0,32
Bati Kot,8/12/2021,0,33
Bati Kot,8/13/2021,0,34
Bati Kot,8/14/2021,0,35
Bati Kot,8/16/2021,0,36
Bilchiragh,5/11/2021,0,0
Bilchiragh,5/12/2021,0,1
Bilchiragh,6/7/2021,0,2
Bilchiragh,6/8/2021,0,3
Bilchiragh,6/12/2021,0,4
Bilchiragh,6/13/2021,0,5
Bilchiragh,6/14/2021,0,6
Bilchiragh,6/15/2021,0,7
Bilchiragh,6/20/2021,0,8
Bilchiragh,6/21/2021,0,9
Bilchiragh,6/23/2021,0,10
Bilchiragh,6/24/2021,1,11
Bilchiragh,6/25/2021,1,12
Bilchiragh,6/27/2021,1,13
Bilchiragh,6/29/2021,1,14
Bilchiragh,6/30/2021,1,15
Bilchiragh,7/3/2021,1,16
Bilchiragh,7/4/2021,1,17
Bilchiragh,7/5/2021,1,18
Bilchiragh,7/6/2021,1,19
Bilchiragh,7/10/2021,1,20
Bilchiragh,7/11/2021,1,21
Bilchiragh,7/12/2021,1,22
Bilchiragh,7/13/2021,1,23
Bilchiragh,7/14/2021,1,24
Bilchiragh,7/18/2021,1,25
Bilchiragh,7/22/2021,1,26
Bilchiragh,7/25/2021,1,27
Bilchiragh,8/6/2021,1,28
Bilchiragh,8/7/2021,1,29
Bilchiragh,8/8/2021,1,30
Bilchiragh,8/10/2021,1,31
Bilchiragh,8/11/2021,1,32
Bilchiragh,8/12/2021,1,33
Bilchiragh,8/13/2021,1,34
Bilchiragh,8/14/2021,1,35
Bilchiragh,8/16/2021,1,36
Burka,5/11/2021,0,0
Burka,5/12/2021,0,1
Burka,6/7/2021,0,2
Burka,6/8/2021,0,3
Burka,6/12/2021,1,4
Burka,6/13/2021,1,5
Burka,6/14/2021,1,6
Burka,6/15/2021,1,7
Burka,6/20/2021,1,8
Burka,6/21/2021,1,9
Burka,6/23/2021,1,10
Burka,6/24/2021,1,11
Burka,6/25/2021,1,12
Burka,6/27/2021,1,13
Burka,6/29/2021,1,14
Burka,6/30/2021,1,15
Burka,7/3/2021,1,16
Burka,7/4/2021,1,17
Burka,7/5/2021,1,18
Burka,7/6/2021,1,19
Burka,7/10/2021,1,20
Burka,7/11/2021,1,21
Burka,7/12/2021,1,22
Burka,7/13/2021,1,23
Burka,7/14/2021,1,24
Burka,7/18/2021,1,25
Burka,7/22/2021,1,26
Burka,7/25/2021,1,27
Burka,8/6/2021,1,28
Burka,8/7/2021,1,29
Burka,8/8/2021,1,30
Burka,8/10/2021,1,31
Burka,8/11/2021,1,32
Burka,8/12/2021,1,33
Burka,8/13/2021,1,34
Burka,8/14/2021,1,35
Burka,8/16/2021,1,36
Chaghcharan,5/11/2021,0,0
Chaghcharan,5/12/2021,0,1
Chaghcharan,6/7/2021,0,2
Chaghcharan,6/8/2021,0,3
Chaghcharan,6/12/2021,0,4
Chaghcharan,6/13/2021,0,5
Chaghcharan,6/14/2021,0,6
Chaghcharan,6/15/2021,0,7
Chaghcharan,6/20/2021,0,8
Chaghcharan,6/21/2021,0,9
Chaghcharan,6/23/2021,0,10
Chaghcharan,6/24/2021,0,11
Chaghcharan,6/25/2021,0,12
Chaghcharan,6/27/2021,0,13
Chaghcharan,6/29/2021,0,14
Chaghcharan,6/30/2021,0,15
Chaghcharan,7/3/2021,0,16
Chaghcharan,7/4/2021,0,17
Chaghcharan,7/5/2021,0,18
Chaghcharan,7/6/2021,0,19
Chaghcharan,7/10/2021,0,20
Chaghcharan,7/11/2021,0,21
Chaghcharan,7/12/2021,0,22
Chaghcharan,7/13/2021,0,23
Chaghcharan,7/14/2021,0,24
Chaghcharan,7/18/2021,0,25
Chaghcharan,7/22/2021,0,26
Chaghcharan,7/25/2021,0,27
Chaghcharan,8/6/2021,0,28
Chaghcharan,8/7/2021,0,29
Chaghcharan,8/8/2021,0,30
Chaghcharan,8/10/2021,0,31
Chaghcharan,8/11/2021,0,32
Chaghcharan,8/12/2021,0,33
Chaghcharan,8/13/2021,0,34
Chaghcharan,8/14/2021,0,35
Chaghcharan,8/16/2021,0,36
Chah Ab,5/11/2021,0,0
