date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2021-12-22,,"Afghanistan Humanitarian Response Plan 2022
Refugee Response
Support to Afghan refugees and displaced people in Pakistan, Iran, Central Asia and Afghanistan",5630631,European Commission,Inter-governmental,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-12-22,,5000000,EUR,0.888,255643,NDCI ASIA/2021/431/099	F3005,2022-07-20,2022-10-13
2021-12-21,2022,*****,1141553,"Germany, Government of",Government,DEU,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,"Emergency Shelter and NFI,Food Security",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-21,2021-12-21,,1000000,EUR,0.876,245360,PF-3-321.50 AFG 07/21,2021-12-22,2022-01-18
2021-12-20,,Humanitarian crisis	Emergency food assistance to acutely food insecure people in Afghanistan,26577144,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-01-18,2021-12-20,,19000000,GBP,0.7149,246222,10043081	 No 	 300420-102 	 UK -C-00494-03 	 AF01.01.011.URT1,2022-05-17,2022-05-17
2021-12-17,2022,*****,2283105,"Germany, Government of",Government,DEU,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,"Food Security,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-17,2021-12-17,,2000000,EUR,0.876,245236,PF-3-321.50 AFG 06/21,2021-12-18,2022-01-18
2021-12-17,2022,*****,57078,"Germany, Government of",Government,DEU,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Emergency Shelter and NFI,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-17,2021-12-17,,50000,EUR,0.876,245244,PF-3-321.50 AFG 05/21,2021-12-18,2022-01-18
2021-12-17,,Support to WFP-UNHAS in Afghanistan. Logistics,1956182,"Canada, Government of",Government,CAN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Coordination and support services,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-03,2021-12-17,,2500000,CAD,1.278,246794,10042898	 No 	 PO011211-PO7437074 	 CAN-C-00621-02 	 AF01.08.061,2022-05-17,2022-05-17
2021-12-17,,Support UNICEF’s nutrition in emergencies response,12608353,"Canada, Government of",Government,CAN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,Nutrition,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-03,2021-12-17,,16000000,CAD,1.269,246795,P011222001,2022-02-16,2022-07-07
2021-12-17,,Flexible funding to support IOM operations in Afghanistan,4683841,"Canada, Government of",Government,CAN,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Organization for Migration,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-16,2021-12-18,,6000000,CAD,1.281,247017,P011202001,2022-02-21,2022-02-21
2021-12-17,,Afghanistan Humanitarian Response Plan 2022-No Sector Earmarking,1689189,"Italy, Government of",Government,ITA,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-12-17,,1500000,EUR,0.888,255645,GITA02 - Afghan situation	E0323,2022-07-20,2022-09-21
2021-12-16,,Afghanistan Humanitarian Response Plan 2022-No Sector Earmarking,4324324,"Switzerland, Government of",Government,CHE,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-12-16,,4000000,CHF,0.925,255652,GCHE03 - Afghan situation	E0322,2022-07-20,2022-09-21
2021-12-16,,"Afghanistan Humanitarian Response Plan 2022
Refugee Response	Protection - Gender Based Violence
""Joint Programme Initiation Plan for the Area Based Approach to Development Emergency Initiatives (ABADEI) in Northern and Southern Regions""",141289,Special Trust Fund for Afghanistan,Pooled fund,AFG,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Protection - Gender-Based Violence,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-12-16,,,,,255657,UATF01 #129785 to #129792 -AFG	E0333,2022-07-20,2022-09-21
2021-12-16,,"Afghanistan Humanitarian Response Plan 2022
Refugee Response	Protection
""Joint Programme Initiation Plan for the Area Based Approach to Development Emergency Initiatives (ABADEI) in Northern and Southern Regions""",847730,Special Trust Fund for Afghanistan,Pooled fund,AFG,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Protection,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-12-16,,,,,255658,UATF01 #129785 to #129792 -AFG	E0333,2022-07-20,2022-09-21
2021-12-16,,"Afghanistan Humanitarian Response Plan 2022-Early Recovery
Joint Programme Initiation Plan for the Area Based Approach to Development Emergency Initiatives (ABADEI) in Northern and Southern Regions
Protection",5425474,Special Trust Fund for Afghanistan,Pooled fund,AFG,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Protection,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-12-16,,,,,255659,#129785 to #129792 -AFG - E0333-01,2022-09-21,2022-09-21
2021-12-16,,"Afghanistan Humanitarian Response Plan 2022
Joint Programme Initiation Plan for the Area Based Approach to Development Emergency Initiatives (ABADEI) in Northern and Southern Regions
Refugee Response	Health",282578,Special Trust Fund for Afghanistan,Pooled fund,AFG,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Health,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-12-16,,,,,255660,UATF01 #129785 to #129792 -AFG	E0333,2022-07-20,2022-09-21
2021-12-16,,"Afghanistan Humanitarian Response Plan 2022
Refugee Response
""Joint Programme Initiation Plan for the Area Based Approach to Development Emergency Initiatives (ABADEI) in Northern and Southern Regions""",1031189,Special Trust Fund for Afghanistan,Pooled fund,AFG,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-12-16,,,,,255661,UATF01 #129785 to #129792 -AFG	E0333,2022-07-20,2022-09-21
2021-12-16,,"Afghanistan Humanitarian Response Plan 2022-Early Recovery
Joint Programme Initiation Plan for the Area Based Approach to Development Emergency Initiatives (ABADEI) in Northern and Southern Regions
Food Security",8034208,Special Trust Fund for Afghanistan,Pooled fund,AFG,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Food Security,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-12,2021-12-16,,,,,259472,#129785 to #129792 -AFG - E0333-01,2022-09-21,2022-09-21
2021-12-15,2021,*****,1141553,"Ireland, Government of",Government,IRL,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,UN Agencies (Confidential),UN agency,Protection - Child Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-15,2021-12-15,,1000000,EUR,0.876,245101,HQHUM/2021/UNICEF/Afghanistan,2021-12-16,2022-01-18
2021-12-15,,"Humanitarian crisis	""Integrated emergency response addressing health, nutrition, water sanitation and hygiene (WASH), and protection needs in Afghanistan",13190917,"United Kingdom, Government of",Government,GBR,2022,2022,,,,United Nations Children's Fund,UN agency,,AFG,,,,2022,2022,financial,Parked,Traditional aid,incoming,single,paid,2022-01-18,2021-12-15,,9919570,GBP,0.752,246225,300420-102,2022-01-26,2022-07-08
2021-12-15,,"Humanitarian crisis	Emergency Assistance for Afghan Returnees, Displaced and Otherwise Vulnerable Populations and Humanitarian Response Strengthening",6738544,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Organization for Migration,UN agency,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-01-18,2021-12-15,,5000000,GBP,0.742,246235,300420-102,2022-01-27,2022-01-27
2021-12-15,,DEC Afghanistan Crisis Appeal- UK Aid Match,13297872,Disasters Emergency Committee (UK),NGO,GBR,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Disaster Emergency Committee Afghanistan Crisis Appeal,NGO,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-15,2021-12-15,,10000000,GBP,0.752,246720,,2022-02-15,2022-06-10
2021-12-15,,DEC Afghanistan Crisis Appeal -  DEC direct income,0,Disasters Emergency Committee (UK),NGO,,2021,2021,,,,Disaster Emergency Committee Afghanistan Crisis Appeal,NGO,,"AFG,IRN,PAK,TJK,TKM,UZB",,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Parked,Traditional aid,incoming,shared,paid,2022-02-02,2021-12-15,,0,GBP,0.752,246721,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,1816201,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Action Against Hunger,NGO,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,1365783,GBP,0.752,247028,,2022-02-15,2022-10-25
2021-12-15,,DEC Afghanistan Crisis Appeal,2874294,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,ActionAid International,NGO,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,2161469,GBP,0.752,247029,,2022-02-15,2022-10-25
2021-12-15,,DEC Afghanistan Crisis Appeal,1873186,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Age International,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,1408636,GBP,0.752,247030,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,7617703,Disasters Emergency Committee (UK),NGO,,2021,2021,,,,British Red Cross,Red Cross/Red Crescent,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,5728513,GBP,0.752,247031,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,2597771,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Catholic Agency for Overseas Development,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,1953524,GBP,0.752,247032,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,1911822,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,CARE International,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,1437690,GBP,0.752,247033,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,3875447,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,ACT Alliance / Christian Aid,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,2914336,GBP,0.752,247034,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,1873186,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Concern Worldwide,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,1408636,GBP,0.752,247035,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,3434126,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Rescue Committee,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,2582463,GBP,0.752,247036,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,2217223,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Islamic Relief Worldwide,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,1667352,GBP,0.752,247037,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,9328165,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Save the Children,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,7014780,GBP,0.752,247038,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,3998734,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Tearfund,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,3007048,GBP,0.752,247039,,2022-02-15,2022-11-03
2021-12-15,,DEC Afghanistan Crisis Appeal,3124694,Disasters Emergency Committee (UK),NGO,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Vision International,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-02-02,2021-12-15,,2349770,GBP,0.752,247040,,2022-02-15,2022-11-03
2021-12-13,,Humanitarian crisis	ICRC Appeal:	Protection/Human Rights,8086253,"United Kingdom, Government of",Government,GBR,2022,2022,,,,International Committee of the Red Cross,Red Cross/Red Crescent,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-01-18,2021-12-13,,6000000,GBP,0.742,246234,300420-101,2022-01-27,2022-01-27
2021-12-10,2021,"Protection and humanitarian assistance to IDPs (including newly  displaced), Afghan refugee returnees and IDP returnees and host communities.",3378378,European Commission's Humanitarian Aid and Civil Protection Department,Inter-governmental,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-10,2021-12-10,,3000000,EUR,0.888,244930,ECHO/-AS/BUD/2021/91034 - E3039-01,2022-10-13,2022-10-13
2021-12-10,2022,"-,Action A: Man made crisis and natural disasters,Action C: DIPECHO (ECHO/-AS/BUD/2022/91000)",124200914,European Commission's Humanitarian Aid and Civil Protection Department,Inter-governmental,,2022,2022,,,,,,,AFG,,,,2022,2023,financial,Parked,Traditional aid,incoming,shared,commitment,2022-01-04,2021-12-10,Multiyear,108800001,EUR,0.876,245742,ECHO/-AS/BUD/2022/91000,2022-10-29,2022-11-04
2021-12-10,2021,"Protection and humanitarian assistance to IDPs (including newly  displaced), Afghan refugee returnees and IDP returnees and host communities. (2022 portion - part of ECHO/-AS/BUD/2021/91034)",563063,European Commission's Humanitarian Aid and Civil Protection Department,Inter-governmental,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-07-07,2021-12-10,,500000,EUR,0.888,255082,ECHO/-AS/BUD/2021/91034,2022-05-12,2022-10-24
2021-12-09,2021,*****,1801802,European Commission's Humanitarian Aid and Civil Protection Department,Inter-governmental,,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,UN Agencies (Confidential),UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-10,2021-12-09,,1600000,EUR,0.888,244931,ECHO/-AS/BUD/2021/91033,2021-12-11,2022-01-18
2021-12-09,2021,Procurement of Life-Saving Supplies to support Health Service Delivery throughout Afghanistan,788288,European Commission's Humanitarian Aid and Civil Protection Department,Inter-governmental,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Population Fund,UN agency,Health,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-29,2021-12-09,,700000,EUR,0.888,251171,ECHO/-AS/BUD/2021/91033,2022-04-30,2022-06-22
2021-12-08,2022,"Winterisation, Food assistance and hygiene kits for internaly displaced people, returnees and those affected by conflict and drought in Afghanistan",456621,"Germany, Government of",Government,DEU,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,"Emergency Shelter and NFI,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-08,2021-12-08,Multiyear,400000,EUR,0.876,244863,PF-3-321.50 AFG 04/21,2021-12-09,2022-01-18
2021-12-08,2021,"Emergency Project	Improved access to quality and inclusive education for marginalized girls in Kandahar, Faryab and Kabul provinces",2938458,"Germany, Government of",Government,DEU,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Save the Children,NGO,Education,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-04-12,2021-12-08,,2609351,EUR,0.888,252328,27600415,2022-05-19,2022-05-19
2021-12-08,2021,"Emergency Project	AFG_Keep Learning Together: Quality, inclusive education for out-of-school girls and boys from returnee, IDP and host communities in Kunduz province",997437,"Germany, Government of",Government,DEU,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Save the Children,NGO,Education,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-04-12,2021-11-01,,855801,EUR,0.858,252333,27600326,2022-05-19,2022-05-19
2021-12-02,,Afghanistan Humanitarian Response Plan 2022-No Sector Earmarking,112613,"Estonia, Government of",Government,EST,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-07-14,2021-12-02,,100000,EUR,0.888,255616,GEST02 - HRP AFG 21-22 - Dec21	E0274,2022-07-20,2022-09-21
2021-12-01,2021,Deliver life-saving primary and secondary healthcare services to Afghans living in underserved areas,217391,Private (individuals & organizations),Private organization/foundation,ITA,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-18,2021-12-01,,,,,252349,73594,2022-05-19,2022-05-19
2021-12-01,2021,DELIVER LIFE-SAVING PRIMARY AND SECONDARY HEALTHCARE SERVICES TO AFGHANS LIVING IN UNDERSERVED AREAS,283283,"Italy, Government of",Government,ITA,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-05-18,2021-12-01,,,,,252350,72983,2022-05-19,2022-05-19
2021-12-01,,Deliver life-saving primary and secondary healthcare services to Afghans living in underserved areas,105597,"Italy, Government of",Government,ITA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-08-10,2021-12-01,JICA,,,,257187,73677,2022-08-15,2022-08-15
2021-11-09,,Afghanistan Humanitarian Response Plan 2022-No Sector Earmarking,582751,"Luxembourg, Government of",Government,LUX,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2021-11-09,,500000,EUR,0.858,255649,GLUX02 -SPF 2021-2025- Nov21	F0002,2022-07-20,2022-09-21
2021-11-05,,Emergency Grant Aid for humanitarian assistance in Afghanistan and neighboring countries,2000000,"Japan, Government of",Government,JPN,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Organization for Migration,UN agency,"Emergency Shelter and NFI,Health",AFG,,,,2022,2022,financial,Carryover,Traditional aid,incoming,single,paid,2021-11-02,2021-10-26,,,,,241872,,2022-03-15,2022-03-15
2021-11-01,2021,To support the IFRC Emergency Appeal for Afghanistan (MDRAF007),582751,"Luxembourg, Government of",Government,LUX,2021,2021,,,,International Federation of Red Cross and Red Crescent Societies,Red Cross/Red Crescent,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-06,2021-11-01,,500000,EUR,0.858,244711,IFRC/2021,2021-12-07,2022-02-07
2021-11-01,2021,To provide humanitarian assistance and protection to affected populations in Afghanistan,582751,"Luxembourg, Government of",Government,LUX,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-12-06,2021-11-01,,500000,EUR,0.858,244712,ICRC/2021,2021-12-07,2022-02-07
2021-11-01,,AFG: Small Action Credit Line   (7F-02286.08),88525,"Switzerland, Government of",Government,CHE,2022,2022,,,,Swiss Development Cooperation/Swiss Humanitarian Aid,Government,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-01-05,2021-11-01,,81000,CHF,0.915,246105,7F-02286.08,2022-01-19,2022-01-19
2021-10-31,,*****,0,"Switzerland, Government of",Government,CHE,2021,2021,,,,International NGOs (Confidential),NGO,,AFG,,,,2021,2022,financial,Parked,Traditional aid,incoming,shared,commitment,2021-11-12,,Multiyear,0,CHF,0.915,243767,7F-10880.01,2021-11-19,2022-01-18
2021-10-31,,*****,819672,"Switzerland, Government of",Government,CHE,2021,2021,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2021-11-12,,Multiyear,750000,CHF,0.915,243774,7F-10880.01,2021-11-19,2022-01-18
